"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","bottom.freq","top.freq","score","class_fixed","class","org.sound.files","selec.file","detection"
9405,"Spectrogram 1",1,17.5107,17.5616999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",17.5107,13.3548,42.8226,0.5545882,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9382,"Spectrogram 1",1,20.3701,20.4210999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",20.3701,13.3548,42.8226,0.4704609,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9404,"Spectrogram 1",1,23.4954,23.5464000000013,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",23.4954,13.3548,42.8226,0.5875239,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9406,"Spectrogram 1",1,28.4214,28.4723999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",28.4214,13.3548,42.8226,0.5476641,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9400,"Spectrogram 1",1,31.5201,31.5711000000013,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",31.5201,13.3548,42.8226,0.6120323,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9403,"Spectrogram 1",1,34.5841,34.6351000000013,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",34.5841,13.3548,42.8226,0.5945779,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9407,"Spectrogram 1",1,40.5615,40.6124999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",40.5615,13.3548,42.8226,0.5186078,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9399,"Spectrogram 1",1,43.5128,43.5637999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",43.5128,13.3548,42.8226,0.643109,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9388,"Spectrogram 1",1,51.8875,51.9384999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",51.8875,13.3548,42.8226,0.7608037,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9396,"Spectrogram 1",1,59.6989,59.7498999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",59.6989,13.3548,42.8226,0.6877773,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9402,"Spectrogram 1",1,61.8842,61.9351999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",61.8842,13.3548,42.8226,0.5963382,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9390,"Spectrogram 1",1,67.3082,67.3591999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",67.3082,13.3548,42.8226,0.753148,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9393,"Spectrogram 1",1,72.3083,72.3592999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",72.3083,13.3548,42.8226,0.7113529,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9394,"Spectrogram 1",1,74.8796,74.9305999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",74.8796,13.3548,42.8226,0.708698,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9387,"Spectrogram 1",1,80.253,80.3039999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",80.253,13.3548,42.8226,0.7654642,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9391,"Spectrogram 1",1,87.765,87.8159999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",87.765,13.3548,42.8226,0.7417944,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9383,"Spectrogram 1",1,91.1637,91.2146999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",91.1637,13.3548,42.8226,0.6196738,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9384,"Spectrogram 1",1,93.8443,93.8952999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",93.8443,13.3548,42.8226,0.7474954,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9398,"Spectrogram 1",1,95.779,95.8299999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",95.779,13.3548,42.8226,0.6485809,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9385,"Spectrogram 1",1,98.663,98.7139999999995,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",98.663,13.3548,42.8226,0.7552475,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9395,"Spectrogram 1",1,102.6284,102.679399999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",102.6284,13.3548,42.8226,0.6951575,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9401,"Spectrogram 1",1,105.785,105.835999999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",105.785,13.3548,42.8226,0.6090585,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9397,"Spectrogram 1",1,111.7737,111.824699999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",111.7737,13.3548,42.8226,0.6806576,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9392,"Spectrogram 1",1,116.1604,116.211399999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",116.1604,13.3548,42.8226,0.7376031,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9389,"Spectrogram 1",1,124.9064,124.957399999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",124.9064,13.3548,42.8226,0.7557535,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9386,"Spectrogram 1",1,128.0378,128.088799999999,"ch1MPI2020-01-16_10-21-37_0000012.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-21-37_0000012.wav",128.0378,13.3548,42.8226,0.7679228,"call","call","ch1MPI2020-01-16_10-21-37_0000012.wav","raven_selection_table_calls.txt","automatic"
9510,"Spectrogram 1",1,16.4714,16.5223999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",16.4714,13.3548,42.8226,0.6943265,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9508,"Spectrogram 1",1,17.2501,17.3010999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",17.2501,13.3548,42.8226,0.7051656,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9506,"Spectrogram 1",1,30.7435,30.7945000000013,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",30.7435,13.3548,42.8226,0.7885577,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9515,"Spectrogram 1",1,48.7268,48.7777999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",48.7268,13.3548,42.8226,0.6342163,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9511,"Spectrogram 1",1,61.5756,61.6265999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",61.5756,13.3548,42.8226,0.6861164,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9513,"Spectrogram 1",1,70.2956,70.3466000000013,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",70.2956,13.3548,42.8226,0.6384772,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9505,"Spectrogram 1",1,81.6876,81.7385999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",81.6876,13.3548,42.8226,0.8245813,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9517,"Spectrogram 1",1,87.2123,87.2632999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",87.2123,13.3548,42.8226,0.6003185,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9518,"Spectrogram 1",1,90.6217,90.6726999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",90.6217,13.3548,42.8226,0.5957863,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9512,"Spectrogram 1",1,96.817,96.8679999999995,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",96.817,13.3548,42.8226,0.6575855,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9516,"Spectrogram 1",1,107.0671,107.118099999999,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",107.0671,13.3548,42.8226,0.6328861,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9507,"Spectrogram 1",1,108.9517,109.002699999999,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",108.9517,13.3548,42.8226,0.7390882,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9509,"Spectrogram 1",1,116.1498,116.200799999999,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",116.1498,13.3548,42.8226,0.6956914,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9514,"Spectrogram 1",1,126.5378,126.588800000001,"ch1MPI2020-01-16_10-54-05_0000014.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_10-54-05_0000014.wav",126.5378,13.3548,42.8226,0.6376087,"call","call","ch1MPI2020-01-16_10-54-05_0000014.wav","raven_selection_table_calls.txt","automatic"
9893,"Spectrogram 1",1,15.4881,15.5390999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",15.4881,13.3548,42.8226,0.7557522,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9864,"Spectrogram 1",1,17.3034,17.3543999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",17.3034,13.3548,42.8226,0.8826543,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9888,"Spectrogram 1",1,22.2455,22.2965000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",22.2455,13.3548,42.8226,0.8321552,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9894,"Spectrogram 1",1,23.7975,23.8484999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",23.7975,13.3548,42.8226,0.7401246,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9865,"Spectrogram 1",1,27.3808,27.4318000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",27.3808,13.3548,42.8226,0.8353876,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9884,"Spectrogram 1",1,33.1248,33.1758000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",33.1248,13.3548,42.8226,0.8543849,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9896,"Spectrogram 1",1,35.9802,36.0312000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",35.9802,13.3548,42.8226,0.6953455,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9890,"Spectrogram 1",1,38.4669,38.5179000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",38.4669,13.3548,42.8226,0.8248126,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9876,"Spectrogram 1",1,41.1195,41.1704999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",41.1195,13.3548,42.8226,0.8862907,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9881,"Spectrogram 1",1,42.8476,42.8986000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",42.8476,13.3548,42.8226,0.8679343,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9895,"Spectrogram 1",1,47.8196,47.8705999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",47.8196,13.3548,42.8226,0.7077494,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9875,"Spectrogram 1",1,48.3176,48.3686000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",48.3176,13.3548,42.8226,0.8968873,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9880,"Spectrogram 1",1,50.3456,50.3966000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",50.3456,13.3548,42.8226,0.8684478,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9877,"Spectrogram 1",1,53.5189,53.5698999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",53.5189,13.3548,42.8226,0.8846578,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9885,"Spectrogram 1",1,55.9856,56.0365999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",55.9856,13.3548,42.8226,0.8525611,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9869,"Spectrogram 1",1,58.5236,58.5745999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",58.5236,13.3548,42.8226,0.9169937,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9889,"Spectrogram 1",1,61.6763,61.7273000000013,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",61.6763,13.3548,42.8226,0.8271691,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
9878,"Spectrogram 1",1,66.5617,66.6126999999995,"ch1MPI2020-01-16_11-09-25_0000015.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-16_11-09-25_0000015.wav",66.5617,13.3548,42.8226,0.8803186,"call","call","ch1MPI2020-01-16_11-09-25_0000015.wav","raven_selection_table_calls.txt","automatic"
