Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin.Path	File.Offset..s.	selec.file	event	detection	class_fixed	class	score	org.sound.files	check.res	duration	min.n.samples	sample.rate	channels	bits	sound.file.samples	Audio	year	year.audio	tipo.de.video	Experimento	Grupo	Individuo	date	old.selec
1425	Spectrogram 1	1	3473.524433000	3473.575433000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	207.767233	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	207.767233	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.839266066752051	ch8MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4849
1426	Spectrogram 1	1	3477.958444000	3478.009444000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	212.201244	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	212.201244	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.813322501754081	ch8MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4850
1427	Spectrogram 1	1	3478.576444000	3478.627444000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	212.819244	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	212.819244	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.751965074165364	ch1MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4851
1428	Spectrogram 1	1	3478.777778000	3478.828778000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	213.020578	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	213.020578	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.460968893400367	ch7MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4852
1429	Spectrogram 1	1	3479.436444000	3479.487444000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	213.679244	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	213.679244	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.8293955311058	ch7MPI2021-01-18_12-02-41_0000146.wav	OK	0.0510000000030004	4590	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4853
1430	Spectrogram 1	1	3482.708456000	3482.759456000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	216.951256	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	216.951256	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.736157063970641	ch2MPI2021-01-18_12-02-41_0000146.wav	OK	0.0510000000030004	4590	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4854
1431	Spectrogram 1	1	3483.059122000	3483.110122000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	217.301922	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	217.301922	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.805885086000038	ch2MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4855
1432	Spectrogram 1	1	3483.999789000	3484.050789000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	218.242589	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	218.242589	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.893897669064987	ch1MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4856
1433	Spectrogram 1	1	3485.285800000	3485.336800000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	219.528600	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	219.5286	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.815290094294529	ch1MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4857
1434	Spectrogram 1	1	3485.947133000	3485.998133000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	220.189933	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	220.189933	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.757544686866616	ch1MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4858
1435	Spectrogram 1	1	3488.485800000	3488.536800000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	222.728600	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	222.7286	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.907675215505664	ch8MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4859
1436	Spectrogram 1	1	3488.805144000	3488.856144000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	223.047944	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	223.047944	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.799899800032851	ch4MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4860
1437	Spectrogram 1	1	3490.426478000	3490.477478000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	224.669278	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	224.669278	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.721457022865301	ch6MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4861
1438	Spectrogram 1	1	3491.502478000	3491.553478000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	225.745278	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	225.745278	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.79998798124718	ch3MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4862
1439	Spectrogram 1	1	3492.695822000	3492.746822000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	226.938622	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	226.938622	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.696823135925775	ch4MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4863
1440	Spectrogram 1	1	3497.464500000	3497.515500000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	231.707300	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	231.7073	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.864136743640592	ch2MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4864
1441	Spectrogram 1	1	3498.305167000	3498.356167000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	232.547967	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	232.547967	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.735681855846786	ch6MPI2021-01-18_12-02-41_0000146.wav	OK	0.0510000000030004	4590	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4865
1442	Spectrogram 1	1	3498.977167000	3499.028167000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	233.219967	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	233.219967	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.799212614101887	ch2MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4866
1443	Spectrogram 1	1	3501.577178000	3501.628178000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	235.819978	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	235.819978	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.72923896389511	ch4MPI2021-01-18_12-02-41_0000146.wav	OK	0.0510000000030004	4590	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4867
1444	Spectrogram 1	1	3501.785178000	3501.836178000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	236.027978	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	236.027978	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.803298398904477	ch6MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4868
1445	Spectrogram 1	1	3503.821844000	3503.872844000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	238.064644	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	238.064644	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.876508876364039	ch8MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4869
1446	Spectrogram 1	1	3504.297178000	3504.348178000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	238.539978	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	238.539978	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.639704185072098	ch5MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4870
1447	Spectrogram 1	1	3507.351856000	3507.402856000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	241.594656	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	241.594656	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.73737178883476	ch5MPI2021-01-18_12-02-41_0000146.wav	OK	0.0509999999990214	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4871
1448	Spectrogram 1	1	3510.054533000	3510.105533000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	244.297333	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	244.297333	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.828653225228375	ch4MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4872
1449	Spectrogram 1	1	3510.557867000	3510.608867000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	244.800667	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	244.800667	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.718367624179359	ch1MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4873
1450	Spectrogram 1	1	3512.913200000	3512.964200000	ch1MPI2021-01-18_12-02-41_0000146.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	247.156000	13354.80000	42822.60000	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2021-01-18_12-02-41_0000146.wav	247.156	raven_selection_table_calls_2021_manually_fixed.txt	MPI2021-01-18_12-02-41_0000146.wav	automatic	call	call	0.876559276575896	ch7MPI2021-01-18_12-02-41_0000146.wav	OK	0.050999999998993	4589	90	1	16	28704768	146	2021	2021-146	experimento	vuelo grupal/sin sonido	S9	900200000206430|982126957845238|982126058844330|982126058484318|982126052945921|982126051278540	2021-01-18	4874
