"selec","View","Channel","start","end","sound.files","Begin Path","File Offset (s)","score","class","event","audio","video","video_folder","org.sound.files","ovlp.sels","class_fixed","old.selec","selec.file","detection"
59,"Spectrogram 1",1,62.822944,62.873944,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",62.822944,0.6652485,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",45,"call",175,"raven_selection_table_calls_for_videos_2021.txt","automatic"
60,"Spectrogram 1",1,62.977611,63.028611,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",62.977611,0.7110475,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",46,"call",436,"raven_selection_table_calls_for_videos_2021.txt","automatic"
61,"Spectrogram 1",1,63.956278,64.007278,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",63.956278,0.6535135,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",47,"call",437,"raven_selection_table_calls_for_videos_2021.txt","automatic"
62,"Spectrogram 1",1,64.012956,64.063956,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",64.012956,0.5879649,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",48,"call",438,"raven_selection_table_calls_for_videos_2021.txt","automatic"
63,"Spectrogram 1",1,65.142956,65.193956,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",65.142956,0.7005615,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",49,"call",52,"raven_selection_table_calls_for_videos_2021.txt","automatic"
64,"Spectrogram 1",1,65.226289,65.277289,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",65.226289,0.6445527,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",50,"call",180,"raven_selection_table_calls_for_videos_2021.txt","automatic"
65,"Spectrogram 1",1,66.600289,66.651289,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",66.600289,0.7393065,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",51,"call",54,"raven_selection_table_calls_for_videos_2021.txt","automatic"
66,"Spectrogram 1",1,69.0163,69.0673,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",69.0163,0.7088072,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",52,"call",55,"raven_selection_table_calls_for_videos_2021.txt","automatic"
67,"Spectrogram 1",1,69.332967,69.383967,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",69.332967,0.7651345,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",53,"call",56,"raven_selection_table_calls_for_videos_2021.txt","automatic"
68,"Spectrogram 1",1,70.857656,70.908656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",70.857656,0.8451525,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",54,"call",57,"raven_selection_table_calls_for_videos_2021.txt","automatic"
69,"Spectrogram 1",1,71.133656,71.184656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",71.133656,0.6266177,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",55,"call",445,"raven_selection_table_calls_for_videos_2021.txt","automatic"
70,"Spectrogram 1",1,72.216978,72.267978,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",72.216978,0.727283,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",56,"call",186,"raven_selection_table_calls_for_videos_2021.txt","automatic"
71,"Spectrogram 1",1,72.859656,72.910656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",72.859656,0.637899,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",57,"call",317,"raven_selection_table_calls_for_videos_2021.txt","automatic"
72,"Spectrogram 1",1,73.171656,73.222656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",73.171656,0.7988118,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",58,"call",188,"raven_selection_table_calls_for_videos_2021.txt","automatic"
73,"Spectrogram 1",1,74.221656,74.272656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",74.221656,0.6062457,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",59,"call",449,"raven_selection_table_calls_for_videos_2021.txt","automatic"
74,"Spectrogram 1",1,74.579656,74.630656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",74.579656,0.6899602,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",60,"call",190,"raven_selection_table_calls_for_videos_2021.txt","automatic"
75,"Spectrogram 1",1,74.933656,74.984656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",74.933656,0.774946,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",61,"call",451,"raven_selection_table_calls_for_videos_2021.txt","automatic"
76,"Spectrogram 1",1,75.049656,75.100656,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",75.049656,0.6400272,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",62,"call",452,"raven_selection_table_calls_for_videos_2021.txt","automatic"
77,"Spectrogram 1",1,75.927667,75.978667,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",75.927667,0.7764692,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",63,"call",66,"raven_selection_table_calls_for_videos_2021.txt","automatic"
78,"Spectrogram 1",1,77.772344,77.823344,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",77.772344,0.7498911,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",64,"call",324,"raven_selection_table_calls_for_videos_2021.txt","automatic"
79,"Spectrogram 1",1,78.077011,78.128011,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",78.077011,0.7789082,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",65,"call",455,"raven_selection_table_calls_for_videos_2021.txt","automatic"
80,"Spectrogram 1",1,79.555678,79.606678,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",79.555678,0.8827112,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",66,"call",69,"raven_selection_table_calls_for_videos_2021.txt","automatic"
81,"Spectrogram 1",1,79.928356,79.979356,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",79.928356,0.6407827,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",67,"call",70,"raven_selection_table_calls_for_videos_2021.txt","automatic"
82,"Spectrogram 1",1,80.363689,80.414689,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",80.363689,0.8230948,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",68,"call",458,"raven_selection_table_calls_for_videos_2021.txt","automatic"
83,"Spectrogram 1",1,81.338356,81.389356,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",81.338356,0.7409744,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",69,"call",459,"raven_selection_table_calls_for_videos_2021.txt","automatic"
84,"Spectrogram 1",1,82.616356,82.667356,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",82.616356,0.652544,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",70,"call",460,"raven_selection_table_calls_for_videos_2021.txt","automatic"
85,"Spectrogram 1",1,82.8097,82.8607,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",82.8097,0.6968903,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",71,"call",74,"raven_selection_table_calls_for_videos_2021.txt","automatic"
86,"Spectrogram 1",1,83.591033,83.642033,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",83.591033,0.776414,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",72,"call",75,"raven_selection_table_calls_for_videos_2021.txt","automatic"
87,"Spectrogram 1",1,84.730367,84.781367,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",84.730367,0.8230096,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",73,"call",76,"raven_selection_table_calls_for_videos_2021.txt","automatic"
88,"Spectrogram 1",1,84.865044,84.916044,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",84.865044,0.7722011,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",74,"call",77,"raven_selection_table_calls_for_videos_2021.txt","automatic"
89,"Spectrogram 1",1,84.915044,84.966044,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",84.915044,0.779149,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",75,"call",78,"raven_selection_table_calls_for_videos_2021.txt","automatic"
90,"Spectrogram 1",1,86.777722,86.828722,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",86.777722,0.8953717,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",76,"call",79,"raven_selection_table_calls_for_videos_2021.txt","automatic"
91,"Spectrogram 1",1,88.434389,88.485389,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",88.434389,0.7282565,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch2MPI2020-01-18_10-28-46_0000038.wav",77,"call",207,"raven_selection_table_calls_for_videos_2021.txt","automatic"
92,"Spectrogram 1",1,88.807722,88.858722,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",88.807722,0.6933463,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",78,"call",468,"raven_selection_table_calls_for_videos_2021.txt","automatic"
93,"Spectrogram 1",1,89.038389,89.089389,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",89.038389,0.8282667,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",79,"call",82,"raven_selection_table_calls_for_videos_2021.txt","automatic"
94,"Spectrogram 1",1,89.361733,89.412733,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",89.361733,0.5619596,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",80,"call",470,"raven_selection_table_calls_for_videos_2021.txt","automatic"
95,"Spectrogram 1",1,89.670389,89.721389,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",89.670389,0.7683792,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",81,"call",471,"raven_selection_table_calls_for_videos_2021.txt","automatic"
96,"Spectrogram 1",1,90.625733,90.676733,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",90.625733,0.7827407,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",82,"call",342,"raven_selection_table_calls_for_videos_2021.txt","automatic"
97,"Spectrogram 1",1,90.951733,91.002733,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",90.951733,0.7591848,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",83,"call",473,"raven_selection_table_calls_for_videos_2021.txt","automatic"
98,"Spectrogram 1",1,91.215733,91.266733,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",91.215733,0.7774505,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",84,"call",87,"raven_selection_table_calls_for_videos_2021.txt","automatic"
99,"Spectrogram 1",1,92.908411,92.959411,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",92.908411,0.7880888,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",85,"call",88,"raven_selection_table_calls_for_videos_2021.txt","automatic"
100,"Spectrogram 1",1,92.963078,93.014078,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",92.963078,0.7602968,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",86,"call",476,"raven_selection_table_calls_for_videos_2021.txt","automatic"
101,"Spectrogram 1",1,94.033078,94.084078,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",94.033078,0.7544768,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",87,"call",348,"raven_selection_table_calls_for_videos_2021.txt","automatic"
102,"Spectrogram 1",1,95.568422,95.619422,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",95.568422,0.7050296,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",88,"call",91,"raven_selection_table_calls_for_videos_2021.txt","automatic"
103,"Spectrogram 1",1,95.624422,95.675422,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",95.624422,0.8170544,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",89,"call",479,"raven_selection_table_calls_for_videos_2021.txt","automatic"
104,"Spectrogram 1",1,99.533767,99.584767,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",99.533767,0.7330565,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",90,"call",93,"raven_selection_table_calls_for_videos_2021.txt","automatic"
105,"Spectrogram 1",1,103.3505,103.4015,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",103.3505,0.7415572,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",91,"call",352,"raven_selection_table_calls_for_videos_2021.txt","automatic"
106,"Spectrogram 1",1,103.8858,103.9368,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",103.8858,0.577629,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch3MPI2020-01-18_10-28-46_0000038.wav",92,"call",353,"raven_selection_table_calls_for_videos_2021.txt","automatic"
107,"Spectrogram 1",1,104.2405,104.2915,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",104.2405,0.7544676,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch1MPI2020-01-18_10-28-46_0000038.wav",93,"call",96,"raven_selection_table_calls_for_videos_2021.txt","automatic"
108,"Spectrogram 1",1,104.7398,104.7908,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",104.7398,0.5206886,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",94,"call",485,"raven_selection_table_calls_for_videos_2021.txt","automatic"
109,"Spectrogram 1",1,105.3738,105.4248,"ch1MPI2020-01-18_10-28-46_0000038.wav","/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_10-28-46_0000038.wav",105.3738,0.6821682,"call","MPI2020-01-18_10-28-46_0000038.wav",38,43,"T43_G3_2020","ch4MPI2020-01-18_10-28-46_0000038.wav",95,"call",486,"raven_selection_table_calls_for_videos_2021.txt","automatic"
