"Día","Hora","Audio","Video","tipo de video","Grupo","Individuo","Experimento","Color","Tiempo de vuelo","Anotaciones","Video camara 1","Video camara 3","Video camara 5","Video camara respaldo","year","year.audio"
2020-01-25,0.4375,"146","152","experimento","1","900200000279422","vuelo grupal/sin sonido","rosado","0.0833333333333333","replica","UCR-MPI_exp152_cam1_2020-1-25","UCR-MPI_exp152_cam3_2020-1-25","UCR-MPI_exp152_cam5_2020-1-25","UCR-MPI_exp152_cam-backup_2020-1-25","2020","2020-146"
2020-01-25,0.4375,"146","152","experimento","1","982126051278491","vuelo grupal/sin sonido","naranja","0.0833333333333333","replica","UCR-MPI_exp152_cam1_2020-1-25","UCR-MPI_exp152_cam3_2020-1-25","UCR-MPI_exp152_cam5_2020-1-25","UCR-MPI_exp152_cam-backup_2020-1-25","2020","2020-146"
2020-01-25,0.4375,"146","152","experimento","1","982126052945890","vuelo grupal/sin sonido","verde","0.0833333333333333","replica","UCR-MPI_exp152_cam1_2020-1-25","UCR-MPI_exp152_cam3_2020-1-25","UCR-MPI_exp152_cam5_2020-1-25","UCR-MPI_exp152_cam-backup_2020-1-25","2020","2020-146"
2020-01-25,0.489583333333333,"151","159","experimento","1","900200000279422","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp159_cam1_2020-1-25","UCR-MPI_exp159_cam3_2020-1-25","UCR-MPI_exp159_cam5_2020-1-25","UCR-MPI_exp159_cam-backup_2020-1-25","2020","2020-151"
2020-01-25,0.5,"153","161","experimento","1","982126051278491","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp161_cam1_2020-1-25","UCR-MPI_exp161_cam3_2020-1-25","UCR-MPI_exp161_cam5_2020-1-25","UCR-MPI_exp161_cam-backup_2020-1-25","2020","2020-153"
2020-01-25,0.496527777777778,"152","160","experimento","1","982126052945890","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp160_cam1_2020-1-25","UCR-MPI_exp160_cam3_2020-1-25","UCR-MPI_exp160_cam5_2020-1-25","UCR-MPI_exp160_cam-backup_2020-1-25","2020","2020-152"
2020-01-25,0.477777777777778,"149","157","experimento","9","900200000279415","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","replica","UCR-MPI_exp157_cam1_2020-1-25","UCR-MPI_exp157_cam3_2020-1-25","UCR-MPI_exp157_cam5_2020-1-25","UCR-MPI_exp157_cam-backup_2020-1-25","2020","2020-149"
2020-01-25,0.477777777777778,"149","157","experimento","9","900200000279519","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333","replica","UCR-MPI_exp157_cam1_2020-1-25","UCR-MPI_exp157_cam3_2020-1-25","UCR-MPI_exp157_cam5_2020-1-25","UCR-MPI_exp157_cam-backup_2020-1-25","2020","2020-149"
2020-01-25,0.477777777777778,"149","157","experimento","9","982126051278549","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","replica, casi no se le ve el color","UCR-MPI_exp157_cam1_2020-1-25","UCR-MPI_exp157_cam3_2020-1-25","UCR-MPI_exp157_cam5_2020-1-25","UCR-MPI_exp157_cam-backup_2020-1-25","2020","2020-149"
2020-01-25,0.477777777777778,"149","157","experimento","9","982126058484290","vuelo grupal/enmascarando busqueda","amarillo","0.0833333333333333","replica","UCR-MPI_exp157_cam1_2020-1-25","UCR-MPI_exp157_cam3_2020-1-25","UCR-MPI_exp157_cam5_2020-1-25","UCR-MPI_exp157_cam-backup_2020-1-25","2020","2020-149"
2020-01-25,0.484027777777778,"150","158","experimento","9","900200000279415","vuelo grupal/sin sonido","rosado","0.0833333333333333","replica","UCR-MPI_exp158_cam1_2020-1-25","UCR-MPI_exp158_cam3_2020-1-25","UCR-MPI_exp158_cam5_2020-1-25","UCR-MPI_exp158_cam-backup_2020-1-25","2020","2020-150"
2020-01-25,0.484027777777778,"150","158","experimento","9","900200000279519","vuelo grupal/sin sonido","anaranjado","0.0833333333333333","replica","UCR-MPI_exp158_cam1_2020-1-25","UCR-MPI_exp158_cam3_2020-1-25","UCR-MPI_exp158_cam5_2020-1-25","UCR-MPI_exp158_cam-backup_2020-1-25","2020","2020-150"
2020-01-25,0.484027777777778,"150","158","experimento","9","982126051278549","vuelo grupal/sin sonido","verde","0.0833333333333333","replica, casi no se le ve el color","UCR-MPI_exp158_cam1_2020-1-25","UCR-MPI_exp158_cam3_2020-1-25","UCR-MPI_exp158_cam5_2020-1-25","UCR-MPI_exp158_cam-backup_2020-1-25","2020","2020-150"
2020-01-25,0.484027777777778,"150","158","experimento","9","982126058484290","vuelo grupal/sin sonido","amarillo","0.0833333333333333","replica","UCR-MPI_exp158_cam1_2020-1-25","UCR-MPI_exp158_cam3_2020-1-25","UCR-MPI_exp158_cam5_2020-1-25","UCR-MPI_exp158_cam-backup_2020-1-25","2020","2020-150"
2020-01-25,0.525694444444444,"160","168","experimento","9","900200000279415","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp168_cam1_2020-1-25","UCR-MPI_exp168_cam3_2020-1-25","UCR-MPI_exp168_cam5_2020-1-25","UCR-MPI_exp168_cam-backup_2020-1-25","2020","2020-160"
2020-01-25,0.517361111111111,"158","166","experimento","9","900200000279519","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp166_cam1_2020-1-25","UCR-MPI_exp166_cam3_2020-1-25","UCR-MPI_exp166_cam5_2020-1-25","UCR-MPI_exp166_cam-backup_2020-1-25","2020","2020-158"
2020-01-25,0.520833333333333,"159","167","experimento","9","982126051278549","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp167_cam1_2020-1-25","UCR-MPI_exp167_cam3_2020-1-25","UCR-MPI_exp167_cam5_2020-1-25","UCR-MPI_exp167_cam-backup_2020-1-25","2020","2020-159"
2020-01-25,0.528472222222222,"161","169","experimento","9","982126058484290","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp169_cam1_2020-1-25","UCR-MPI_exp169_cam3_2020-1-25","UCR-MPI_exp169_cam5_2020-1-25","UCR-MPI_exp169_cam-backup_2020-1-25","2020","2020-161"
2020-01-25,0.45,"147","153","experimento","18-A-B","900200000206691","vuelo grupal/enmascarando busqueda","amarillo","0.0833333333333333","replica, camara 3 se cambio bateria y pudo moverse levemente, revisar","UCR-MPI_exp153_cam1_2020-1-25","UCR-MPI_exp153_cam3_2020-1-25","UCR-MPI_exp153_cam5_2020-1-25","UCR-MPI_exp153_cam-backup_2020-1-25","2020","2020-147"
2020-01-25,0.45,"147","153","experimento","18-A-B","982126058484254","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","replica, camara 3 se cambio bateria y pudo moverse levemente, revisar","UCR-MPI_exp153_cam1_2020-1-25","UCR-MPI_exp153_cam3_2020-1-25","UCR-MPI_exp153_cam5_2020-1-25","UCR-MPI_exp153_cam-backup_2020-1-25","2020","2020-147"
2020-01-25,0.45,"147","153","experimento","18-A-B","982126058484287","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","replica, camara 3 se cambio bateria y pudo moverse levemente, revisar","UCR-MPI_exp153_cam1_2020-1-25","UCR-MPI_exp153_cam3_2020-1-25","UCR-MPI_exp153_cam5_2020-1-25","UCR-MPI_exp153_cam-backup_2020-1-25","2020","2020-147"
2020-01-25,0.4625,"148","156","experimento","18-A-B","900200000206691","vuelo grupal/sin sonido","amarillo","0.0833333333333333","replica","UCR-MPI_exp156_cam1_2020-1-25","UCR-MPI_exp156_cam3_2020-1-25","UCR-MPI_exp156_cam5_2020-1-25","UCR-MPI_exp156_cam-backup_2020-1-25","2020","2020-148"
2020-01-25,0.4625,"148","156","experimento","18-A-B","982126058484254","vuelo grupal/sin sonido","verde","0.0833333333333333","replica","UCR-MPI_exp156_cam1_2020-1-25","UCR-MPI_exp156_cam3_2020-1-25","UCR-MPI_exp156_cam5_2020-1-25","UCR-MPI_exp156_cam-backup_2020-1-25","2020","2020-148"
2020-01-25,0.4625,"148","156","experimento","18-A-B","982126058484287","vuelo grupal/sin sonido","rosado","0.0833333333333333","replica","UCR-MPI_exp156_cam1_2020-1-25","UCR-MPI_exp156_cam3_2020-1-25","UCR-MPI_exp156_cam5_2020-1-25","UCR-MPI_exp156_cam-backup_2020-1-25","2020","2020-148"
2020-01-25,0.511805555555556,"157","165","experimento","18-A-B","900200000206691","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp165_cam1_2020-1-25","UCR-MPI_exp165_cam3_2020-1-25","UCR-MPI_exp165_cam5_2020-1-25","UCR-MPI_exp165_cam-backup_2020-1-25","2020","2020-157"
2020-01-25,0.504166666666667,"154","162","experimento","18-A-B","982126058484254","vuelo solo","no aplica","0.0833333333333333","replica","UCR-MPI_exp162_cam1_2020-1-25","UCR-MPI_exp162_cam3_2020-1-25","UCR-MPI_exp162_cam5_2020-1-25","UCR-MPI_exp162_cam-backup_2020-1-25","2020","2020-154"
2020-01-25,0.508333333333333,"156","164","experimento","18-A-B","982126058484287","vuelo solo","no aplica","0.0833333333333333","replica, audio 155 debe ser borrado","UCR-MPI_exp164_cam1_2020-1-25","UCR-MPI_exp164_cam3_2020-1-25","UCR-MPI_exp164_cam5_2020-1-25","UCR-MPI_exp164_cam-backup_2020-1-25","2020","2020-156"
2020-01-26,0.461805555555556,"172","183","experimento","21","982126051278467","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp183_cam1_2020-1-26","UCR-MPI_exp183_cam3_2020-1-26","UCR-MPI_exp183_cam5_2020-1-26","UCR-MPI_exp183_cam-backup_2020-1-26","2020","2020-172"
2020-01-26,0.461805555555556,"172","183","experimento","21","982126052945838","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp183_cam1_2020-1-26","UCR-MPI_exp183_cam3_2020-1-26","UCR-MPI_exp183_cam5_2020-1-26","UCR-MPI_exp183_cam-backup_2020-1-26","2020","2020-172"
2020-01-26,0.461805555555556,"172","183","experimento","21","982126058484303","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp183_cam1_2020-1-26","UCR-MPI_exp183_cam3_2020-1-26","UCR-MPI_exp183_cam5_2020-1-26","UCR-MPI_exp183_cam-backup_2020-1-26","2020","2020-172"
2020-01-26,0.457638888888889,"171","182","experimento","21","982126051278467","vuelo grupal/sin sonido","rosado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp182_cam1_2020-1-26","UCR-MPI_exp182_cam3_2020-1-26","UCR-MPI_exp182_cam5_2020-1-26","UCR-MPI_exp182_cam-backup_2020-1-26","2020","2020-171"
2020-01-26,0.457638888888889,"171","182","experimento","21","982126052945838","vuelo grupal/sin sonido","anaranjado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp182_cam1_2020-1-26","UCR-MPI_exp182_cam3_2020-1-26","UCR-MPI_exp182_cam5_2020-1-26","UCR-MPI_exp182_cam-backup_2020-1-26","2020","2020-171"
2020-01-26,0.457638888888889,"171","182","experimento","21","982126058484303","vuelo grupal/sin sonido","verde","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp182_cam1_2020-1-26","UCR-MPI_exp182_cam3_2020-1-26","UCR-MPI_exp182_cam5_2020-1-26","UCR-MPI_exp182_cam-backup_2020-1-26","2020","2020-171"
2020-01-26,0.429166666666667,"168","179","experimento","21","982126051278467","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp179_cam1_2020-1-26","UCR-MPI_exp179_cam3_2020-1-26","UCR-MPI_exp179_cam5_2020-1-26","UCR-MPI_exp179_cam-backup_2020-1-26","2020","2020-168"
2020-01-26,0.421527777777778,"166","177","experimento","21","982126052945838","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4, camara 3 se reajusto luego del video 175 y por eso se calibro","UCR-MPI_exp177_cam1_2020-1-26","UCR-MPI_exp177_cam3_2020-1-26","UCR-MPI_exp177_cam5_2020-1-26","UCR-MPI_exp177_cam-backup_2020-1-26","2020","2020-166"
2020-01-26,0.425,"167","178","experimento","21","982126058484303","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp178_cam1_2020-1-26","UCR-MPI_exp178_cam3_2020-1-26","UCR-MPI_exp178_cam5_2020-1-26","UCR-MPI_exp178_cam-backup_2020-1-26","2020","2020-167"
2020-01-26,0.390277777777778,"163","172","experimento","12/NN","900200000279490","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","replica, empezaron a volar antes de tomar tiempo, revisar en audio cuando glori dice que estan volando, back up camara 4","UCR-MPI_exp172_cam1_2020-1-26","UCR-MPI_exp172_cam3_2020-1-26","UCR-MPI_exp172_cam5_2020-1-26","UCR-MPI_exp172_cam-backup_2020-1-26","2020","2020-163"
2020-01-26,0.390277777777778,"163","172","experimento","12/NN","982126058484262","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333","replica, empezaron a volar antes de tomar tiempo, revisar en audio cuando glori dice que estan volando, back up camara 4","UCR-MPI_exp172_cam1_2020-1-26","UCR-MPI_exp172_cam3_2020-1-26","UCR-MPI_exp172_cam5_2020-1-26","UCR-MPI_exp172_cam-backup_2020-1-26","2020","2020-163"
2020-01-26,0.390277777777778,"163","172","experimento","12/NN","982126058484346","vuelo grupal/enmascarando busqueda","rosado","0.0833333333333333","replica, empezaron a volar antes de tomar tiempo, revisar en audio cuando glori dice que estan volando, back up camara 4","UCR-MPI_exp172_cam1_2020-1-26","UCR-MPI_exp172_cam3_2020-1-26","UCR-MPI_exp172_cam5_2020-1-26","UCR-MPI_exp172_cam-backup_2020-1-26","2020","2020-163"
2020-01-26,0.386805555555556,"162","171","experimento","12/NN","900200000279490","vuelo grupal/sin sonido","verde","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp171_cam1_2020-1-26","UCR-MPI_exp171_cam3_2020-1-26","UCR-MPI_exp171_cam5_2020-1-26","UCR-MPI_exp171_cam-backup_2020-1-26","2020","2020-162"
2020-01-26,0.386805555555556,"162","171","experimento","12/NN","982126058484262","vuelo grupal/sin sonido","anaranjado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp171_cam1_2020-1-26","UCR-MPI_exp171_cam3_2020-1-26","UCR-MPI_exp171_cam5_2020-1-26","UCR-MPI_exp171_cam-backup_2020-1-26","2020","2020-162"
2020-01-26,0.386805555555556,"162","171","experimento","12/NN","982126058484346","vuelo grupal/sin sonido","rosado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp171_cam1_2020-1-26","UCR-MPI_exp171_cam3_2020-1-26","UCR-MPI_exp171_cam5_2020-1-26","UCR-MPI_exp171_cam-backup_2020-1-26","2020","2020-162"
2020-01-26,0.556944444444444,"175","186","experimento","12/NN","900200000279490","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp186_cam1_2020-1-26","UCR-MPI_exp186_cam3_2020-1-26","UCR-MPI_exp186_cam5_2020-1-26","UCR-MPI_exp186_cam-backup_2020-1-26","2020","2020-175"
2020-01-26,0.469444444444444,"174","185","experimento","12/NN","982126058484262","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp185_cam1_2020-1-26","UCR-MPI_exp185_cam3_2020-1-26","UCR-MPI_exp185_cam5_2020-1-26","UCR-MPI_exp185_cam-backup_2020-1-26","2020","2020-174"
2020-01-26,0.465972222222222,"173","184","experimento","12/NN","982126058484346","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp184_cam1_2020-1-26","UCR-MPI_exp184_cam3_2020-1-26","UCR-MPI_exp184_cam5_2020-1-26","UCR-MPI_exp184_cam-backup_2020-1-26","2020","2020-173"
2020-01-26,0.409722222222222,"165","175","experimento","6/?","900200000279790","vuelo grupal/enmascarando busqueda","anaranjado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp175_cam1_2020-1-26","UCR-MPI_exp175_cam3_2020-1-26","UCR-MPI_exp175_cam5_2020-1-26","UCR-MPI_exp175_cam-backup_2020-1-26","2020","2020-165"
2020-01-26,0.409722222222222,"165","175","experimento","6/?","982126058484291","vuelo grupal/enmascarando busqueda","verde","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp175_cam1_2020-1-26","UCR-MPI_exp175_cam3_2020-1-26","UCR-MPI_exp175_cam5_2020-1-26","UCR-MPI_exp175_cam-backup_2020-1-26","2020","2020-165"
2020-01-26,0.399305555555556,"164","174","experimento","6/?","900200000279790","vuelo grupal/sin sonido","anaranjado","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp174_cam1_2020-1-26","UCR-MPI_exp174_cam3_2020-1-26","UCR-MPI_exp174_cam5_2020-1-26","UCR-MPI_exp174_cam-backup_2020-1-26","2020","2020-164"
2020-01-26,0.399305555555556,"164","174","experimento","6/?","982126058484291","vuelo grupal/sin sonido","verde","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp174_cam1_2020-1-26","UCR-MPI_exp174_cam3_2020-1-26","UCR-MPI_exp174_cam5_2020-1-26","UCR-MPI_exp174_cam-backup_2020-1-26","2020","2020-164"
2020-01-26,0.448611111111111,"170","181","experimento","6/?","900200000279790","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp181_cam1_2020-1-26","UCR-MPI_exp181_cam3_2020-1-26","UCR-MPI_exp181_cam5_2020-1-26","UCR-MPI_exp181_cam-backup_2020-1-26","2020","2020-170"
2020-01-26,0.434722222222222,"169","180","experimento","6/?","982126058484291","vuelo solo","no aplica","0.0833333333333333","replica, back up camara 4","UCR-MPI_exp180_cam1_2020-1-26","UCR-MPI_exp180_cam3_2020-1-26","UCR-MPI_exp180_cam5_2020-1-26","UCR-MPI_exp180_cam-backup_2020-1-26","2020","2020-169"
2020-01-28,0.524305555555556,"178","192","experimento","3","982000359237615","Búsqueda refugio con obstaculos","rosado","0.0194444444444444","back up camara 4, hoja en posicion 6, entraron muy rapido, el ultimo entro a los 28s","UCR-MPI_exp192_cam1_2020-1-28","UCR-MPI_exp192_cam3_2020-1-28","UCR-MPI_exp192_cam5_2020-1-28","UCR-MPI_exp192_cam-backup_2020-1-28","2020","2020-178"
2020-01-28,0.579166666666667,"180","195","experimento","3","982000359237615","Búsqueda refugio con obstaculos","rosado","inf","back up camara 4, hoja en posicion 5, no entraron la hoja (INF)","UCR-MPI_exp195_cam1_2020-1-28","UCR-MPI_exp195_cam3_2020-1-28","UCR-MPI_exp195_cam5_2020-1-28","UCR-MPI_exp195_cam-backup_2020-1-28","2020","2020-180"
2020-01-28,0.524305555555556,"178","192","experimento","3","982126051278504","Búsqueda refugio con obstaculos","sin pintar","0.0194444444444444","back up camara 4, hoja en posicion 6, entraron muy rapido, el ultimo entro a los 28s","UCR-MPI_exp192_cam1_2020-1-28","UCR-MPI_exp192_cam3_2020-1-28","UCR-MPI_exp192_cam5_2020-1-28","UCR-MPI_exp192_cam-backup_2020-1-28","2020","2020-178"
2020-01-28,0.579166666666667,"180","195","experimento","3","982126051278504","Búsqueda refugio con obstaculos","sin pintar","inf","back up camara 4, hoja en posicion 5, no entraron la hoja (INF)","UCR-MPI_exp195_cam1_2020-1-28","UCR-MPI_exp195_cam3_2020-1-28","UCR-MPI_exp195_cam5_2020-1-28","UCR-MPI_exp195_cam-backup_2020-1-28","2020","2020-180"
2020-01-28,0.524305555555556,"178","192","experimento","3","982126051278529","Búsqueda refugio con obstaculos","verde","0.0194444444444444","back up camara 4, hoja en posicion 6, entraron muy rapido, el ultimo entro a los 28s","UCR-MPI_exp192_cam1_2020-1-28","UCR-MPI_exp192_cam3_2020-1-28","UCR-MPI_exp192_cam5_2020-1-28","UCR-MPI_exp192_cam-backup_2020-1-28","2020","2020-178"
2020-01-28,0.579166666666667,"180","195","experimento","3","982126051278529","Búsqueda refugio con obstaculos","verde","inf","back up camara 4, hoja en posicion 5, no entraron la hoja (INF)","UCR-MPI_exp195_cam1_2020-1-28","UCR-MPI_exp195_cam3_2020-1-28","UCR-MPI_exp195_cam5_2020-1-28","UCR-MPI_exp195_cam-backup_2020-1-28","2020","2020-180"
2020-01-28,0.524305555555556,"178","192","experimento","3","982126051278564","Búsqueda refugio con obstaculos","anaranjado","0.0194444444444444","back up camara 4, hoja en posicion 6, entraron muy rapido, el ultimo entro a los 28s","UCR-MPI_exp192_cam1_2020-1-28","UCR-MPI_exp192_cam3_2020-1-28","UCR-MPI_exp192_cam5_2020-1-28","UCR-MPI_exp192_cam-backup_2020-1-28","2020","2020-178"
2020-01-28,0.579166666666667,"180","195","experimento","3","982126051278564","Búsqueda refugio con obstaculos","anaranjado","inf","back up camara 4, hoja en posicion 5, no entraron la hoja (INF)","UCR-MPI_exp195_cam1_2020-1-28","UCR-MPI_exp195_cam3_2020-1-28","UCR-MPI_exp195_cam5_2020-1-28","UCR-MPI_exp195_cam-backup_2020-1-28","2020","2020-180"
2020-01-28,0.524305555555556,"178","192","experimento","3","982126052945896","Búsqueda refugio con obstaculos","amarillo","0.0194444444444444","back up camara 4, hoja en posicion 6, entraron muy rapido, el ultimo entro a los 28s","UCR-MPI_exp192_cam1_2020-1-28","UCR-MPI_exp192_cam3_2020-1-28","UCR-MPI_exp192_cam5_2020-1-28","UCR-MPI_exp192_cam-backup_2020-1-28","2020","2020-178"
2020-01-28,0.579166666666667,"180","195","experimento","3","982126052945896","Búsqueda refugio con obstaculos","amarillo","inf","back up camara 4, hoja en posicion 5, no entraron la hoja (INF)","UCR-MPI_exp195_cam1_2020-1-28","UCR-MPI_exp195_cam3_2020-1-28","UCR-MPI_exp195_cam5_2020-1-28","UCR-MPI_exp195_cam-backup_2020-1-28","2020","2020-180"
