Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	score	class_fixed	class	org.sound.files
14312	Spectrogram 1	1	14490.298187778	14490.349187778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	85.3871	13354.800	42822.600	0.8531984	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14310	Spectrogram 1	1	14495.360207778	14495.411207778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	90.4491	13354.800	42822.600	0.8806463	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14319	Spectrogram 1	1	14501.115577778	14501.166577778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	96.2045	13354.800	42822.600	0.817082	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14314	Spectrogram 1	1	14511.919677778	14511.970677778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	107.0086	13354.800	42822.600	0.8513855	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14320	Spectrogram 1	1	14514.723677778	14514.774677778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	109.8126	13354.800	42822.600	0.8044889	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14316	Spectrogram 1	1	14520.536377778	14520.587377778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	115.6253	13354.800	42822.600	0.8335421	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14309	Spectrogram 1	1	14526.095077778	14526.146077778	ch1MPI2020-01-18_11-00-17_0000042.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_11-00-17_0000042.wav	121.1840	13354.800	42822.600	0.8829403	call	call	ch1MPI2020-01-18_11-00-17_0000042.wav
14686	Spectrogram 1	1	14574.739527778	14574.790527778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	46.8502	13354.800	42822.600	0.7737685	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14689	Spectrogram 1	1	14582.326877778	14582.377877778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	54.4375	13354.800	42822.600	0.7362055	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14687	Spectrogram 1	1	14590.963577778	14591.014577778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	63.0742	13354.800	42822.600	0.8081965	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14691	Spectrogram 1	1	14615.941647778	14615.992647778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	88.0523	13354.800	42822.600	0.7002078	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14688	Spectrogram 1	1	14631.406377778	14631.457377778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	103.5170	13354.800	42822.600	0.7490612	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14690	Spectrogram 1	1	14637.801677778	14637.852677778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	109.9123	13354.800	42822.600	0.7141398	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14692	Spectrogram 1	1	14642.110377778	14642.161377778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	114.2210	13354.800	42822.600	0.6671099	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14694	Spectrogram 1	1	14648.271077778	14648.322077778	ch1MPI2020-01-18_14-27-34_0000045.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-27-34_0000045.wav	120.3817	13354.800	42822.600	0.5845055	call	call	ch1MPI2020-01-18_14-27-34_0000045.wav
14882	Spectrogram 1	1	14684.462292222	14684.513292222	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	34.9709	13354.800	42822.600	0.7973059	call	call	ch1MPI2020-01-18_14-37-08_0000046.wav
49386	Spectrogram 1	1	14696.692378251	14696.728738949	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	47.2010	17813.832	35361.519				
14883	Spectrogram 1	1	14708.272432222	14708.323432222	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	58.7810	13354.800	42822.600	0.6971137	call	call	ch1MPI2020-01-18_14-37-08_0000046.wav
14885	Spectrogram 1	1	14729.872552222	14729.923552222	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	80.3811	13354.800	42822.600	0.7817261	call	call	ch1MPI2020-01-18_14-37-08_0000046.wav
14884	Spectrogram 1	1	14754.920022222	14754.971022222	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	105.4286	13354.800	42822.600	0.8398324	call	call	ch1MPI2020-01-18_14-37-08_0000046.wav
49387	Spectrogram 1	1	14761.214433276	14761.261702183	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	111.7230	14304.295	32553.889				
49388	Spectrogram 1	1	14773.547981969	14773.598886946	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	124.0566	13836.356	33489.765				
49389	Spectrogram 1	1	14780.249258613	14780.296527520	ch1MPI2020-01-18_14-37-08_0000046.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-37-08_0000046.wav	130.7578	14070.325	33723.735				
15681	Spectrogram 1	1	14793.059256111	14793.110256111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	6.9580	13354.800	42822.600	0.7028036	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15720	Spectrogram 1	1	14796.587941111	14796.638941111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	10.4867	13354.800	42822.600	0.4117759	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15674	Spectrogram 1	1	14801.273311111	14801.324311111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	15.1721	13354.800	42822.600	0.6805403	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15680	Spectrogram 1	1	14804.532661111	14804.583661111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	18.4315	13354.800	42822.600	0.7817137	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15730	Spectrogram 1	1	14807.482681111	14807.533681111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	21.3815	13354.800	42822.600	0.3854072	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15695	Spectrogram 1	1	14810.271371111	14810.322371111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	24.1702	13354.800	42822.600	0.5596148	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15693	Spectrogram 1	1	14813.102721111	14813.153721111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	27.0015	13354.800	42822.600	0.5709757	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15686	Spectrogram 1	1	14814.892731111	14814.943731111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	28.7915	13354.800	42822.600	0.6886944	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15725	Spectrogram 1	1	14817.023411111	14817.074411111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	30.9222	13354.800	42822.600	0.3950537	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15685	Spectrogram 1	1	14818.741421111	14818.792421111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	32.6402	13354.800	42822.600	0.6893724	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15688	Spectrogram 1	1	14822.614781111	14822.665781111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	36.5136	13354.800	42822.600	0.6360648	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15675	Spectrogram 1	1	14825.001461111	14825.052461111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	38.9003	13354.800	42822.600	0.7584777	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15682	Spectrogram 1	1	14825.760801111	14825.811801111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	39.6596	13354.800	42822.600	0.6998576	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15780	Spectrogram 1	1	14826.647471111	14826.698471111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	40.5463	13354.800	42822.600	0.3366875	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15746	Spectrogram 1	1	14829.792161111	14829.843161111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	43.6910	13354.800	42822.600	0.3600732	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15707	Spectrogram 1	1	14831.648841111	14831.699841111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	45.5476	13354.800	42822.600	0.4801742	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15908	Spectrogram 1	1	14833.362181111	14833.413181111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	47.2610	13354.800	42822.600	0.3118335	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15701	Spectrogram 1	1	14836.460201111	14836.511201111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	50.3590	13354.800	42822.600	0.5116804	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15734	Spectrogram 1	1	14837.632211111	14837.683211111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	51.5310	13354.800	42822.600	0.376297	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15683	Spectrogram 1	1	14839.570891111	14839.621891111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	53.4697	13354.800	42822.600	0.6957336	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15676	Spectrogram 1	1	14841.148901111	14841.199901111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	55.0477	13354.800	42822.600	0.5199081	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15677	Spectrogram 1	1	14842.734241111	14842.785241111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	56.6330	13354.800	42822.600	0.5715298	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15711	Spectrogram 1	1	14846.974931111	14847.025931111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	60.8737	13354.800	42822.600	0.4662658	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15678	Spectrogram 1	1	14849.156951111	14849.207951111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	63.0557	13354.800	42822.600	0.5271272	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15918	Spectrogram 1	1	14849.918951111	14849.969951111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	63.8177	13354.800	42822.600	0.3099791	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15691	Spectrogram 1	1	14853.049641111	14853.100641111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	66.9484	13354.800	42822.600	0.5791615	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15716	Spectrogram 1	1	14855.027651111	14855.078651111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	68.9264	13354.800	42822.600	0.437439	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15740	Spectrogram 1	1	14857.341671111	14857.392671111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	71.2405	13354.800	42822.600	0.3667614	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15710	Spectrogram 1	1	14860.670361111	14860.721361111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	74.5691	13354.800	42822.600	0.4700121	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15679	Spectrogram 1	1	14862.619701111	14862.670701111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	76.5185	13354.800	42822.600	0.8320193	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15699	Spectrogram 1	1	14863.499711111	14863.550711111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	77.3985	13354.800	42822.600	0.5248284	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15702	Spectrogram 1	1	14867.121731111	14867.172731111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	81.0205	13354.800	42822.600	0.4970123	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15708	Spectrogram 1	1	14868.315071111	14868.366071111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	82.2139	13354.800	42822.600	0.4755168	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15703	Spectrogram 1	1	14870.749091111	14870.800091111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	84.6479	13354.800	42822.600	0.4962735	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15723	Spectrogram 1	1	14872.399761111	14872.450761111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	86.2986	13354.800	42822.600	0.4006301	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15705	Spectrogram 1	1	14873.385771111	14873.436771111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	87.2846	13354.800	42822.600	0.4941462	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
16016	Spectrogram 1	1	14877.083131111	14877.134131111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	90.9819	13354.800	42822.600	0.3009679	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15706	Spectrogram 1	1	14878.932471111	14878.983471111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	92.8313	13354.800	42822.600	0.4818628	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15704	Spectrogram 1	1	14880.581151111	14880.632151111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	94.4799	13354.800	42822.600	0.4942186	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15696	Spectrogram 1	1	14883.895841111	14883.946841111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	97.7946	13354.800	42822.600	0.5450237	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15692	Spectrogram 1	1	14886.037851111	14886.088851111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	99.9366	13354.800	42822.600	0.5747173	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15687	Spectrogram 1	1	14887.582511111	14887.633511111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	101.4813	13354.800	42822.600	0.6523311	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15713	Spectrogram 1	1	14889.786511111	14889.837511111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	103.6853	13354.800	42822.600	0.4495507	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15690	Spectrogram 1	1	14893.620611111	14893.671611111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	107.5194	13354.800	42822.600	0.6017471	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15684	Spectrogram 1	1	14895.834611111	14895.885611111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	109.7334	13354.800	42822.600	0.6896889	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15700	Spectrogram 1	1	14897.600611111	14897.651611111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	111.4994	13354.800	42822.600	0.5162895	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15715	Spectrogram 1	1	14899.499311111	14899.550311111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	113.3981	13354.800	42822.600	0.4463479	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
15697	Spectrogram 1	1	14901.023311111	14901.074311111	ch1MPI2020-01-18_14-53-09_0000047.wav	/home/m/Dropbox/Recordings/flight_coordination_Thyroptera/converted_sound_files_90_kHz/ch1MPI2020-01-18_14-53-09_0000047.wav	114.9221	13354.800	42822.600	0.5357071	call	call	ch1MPI2020-01-18_14-53-09_0000047.wav
